Open,High,Low,Close
8915.34,8917.66,8868.04,8868.63
8868.68,8900.0,8865.18,8883.71
8883.6,8900.0,8830.0,8838.26
8839.14,8839.99,8735.63,8761.24
8761.27,8774.92,8680.21,8701.82
8701.62,8831.09,8650.0,8794.74
8796.8,8821.06,8766.71,8791.08
8791.75,8825.33,8755.2,8823.21
8823.25,8886.66,8784.01,8867.92
8867.43,8900.0,8839.63,8856.05
8856.15,8856.2,8811.2,8844.49
8844.48,8900.0,8840.25,8893.6
8893.62,8897.8,8854.33,8874.28
8874.96,8879.98,8842.28,8868.43
8868.15,8887.68,8853.0,8857.47
8857.46,8870.0,8829.44,8837.51
8837.0,8855.0,8816.52,8837.01
8836.96,8860.0,8824.07,8827.37
8825.09,8830.05,8777.36,8797.32
8797.46,8809.98,8780.0,8782.61
8782.74,8794.99,8761.36,8783.92
8783.93,8802.99,8760.0,8777.83
8777.27,8785.81,8716.0,8729.03
8726.03,8751.48,8695.1,8728.74
8728.39,8779.55,8723.17,8755.55
8754.31,8768.9,8700.0,8701.91
8701.91,8734.71,8663.83,8724.0
8724.0,8724.38,8578.41,8604.5
8606.31,8652.23,8550.0,8609.83
8609.25,8622.96,8541.1,8589.7
8590.96,8638.4,8572.27,8615.35
8615.35,8620.96,8559.0,8585.96
8586.43,8600.0,8451.0,8497.38
8497.94,8531.88,8445.0,8525.0
8525.01,8683.74,8495.01,8656.48
8655.26,8707.43,8636.33,8660.44
8660.58,8684.93,8563.73,8571.92
8571.21,8670.5,8565.8,8664.28
8663.5,8670.0,8625.0,8669.99
8670.0,8724.64,8658.59,8715.94
8715.0,8738.0,8671.0,8678.99
8677.44,8691.46,8630.02,8638.32
8638.11,8640.0,8572.35,8611.61
8611.62,8621.64,8485.0,8570.88
8570.88,8598.66,8505.5,8544.79
8544.03,8558.81,8518.89,8539.71
8539.72,8600.0,8520.0,8597.17
8598.25,8598.94,8548.1,8577.21
8577.21,8707.0,8567.97,8659.08
8659.09,8659.19,8607.63,8614.39
8614.15,8691.96,8610.07,8668.17
8666.59,8669.61,8630.03,8656.74
8656.74,8713.0,8654.77,8683.24
8683.3,8780.42,8681.23,8777.94
8779.12,8799.0,8721.02,8758.73
8758.85,8774.37,8670.79,8692.91
8690.8,8773.17,8690.0,8735.86
8736.74,8769.52,8711.71,8719.95
8719.04,8734.37,8673.01,8683.59
8683.59,8716.85,8656.0,8675.77
8675.0,8725.67,8671.01,8710.16
8710.64,8723.69,8688.0,8706.95
8706.96,8730.0,8691.32,8698.0
8698.0,8717.77,8675.37,8714.73
8714.53,8747.88,8714.5,8730.01
8729.99,8755.0,8717.35,8741.79
8741.79,8768.0,8729.81,8748.06
8748.06,8768.0,8741.29,8768.0
8767.99,8790.0,8705.05,8711.23
8711.23,8733.75,8696.42,8708.78
8708.64,8744.94,8699.97,8719.92
8719.18,8755.0,8710.0,8745.81
8745.82,8763.71,8734.06,8741.16
8741.16,8749.81,8720.0,8749.03
8749.21,8749.81,8680.0,8690.52
8690.52,8713.59,8673.53,8686.84
8687.19,8722.6,8673.67,8698.85
8698.84,8700.82,8623.4,8630.29
8630.29,8670.0,8600.0,8639.69
8638.65,8712.99,8635.07,8696.98
8696.95,8698.87,8650.46,8652.96
8652.96,8677.41,8649.2,8661.52
8661.77,8662.44,8608.1,8620.32
8620.21,8653.52,8604.27,8634.09
8634.42,8639.48,8576.0,8596.88
8596.99,8624.67,8572.22,8622.47
8622.67,8669.99,8585.44,8647.2
8646.36,8672.51,8622.03,8650.0
8650.0,8662.74,8618.32,8631.7
8632.74,8640.8,8600.0,8604.29
8603.58,8652.54,8591.47,8634.46
8633.22,8651.78,8625.62,8651.7
8651.76,8676.0,8631.83,8668.29
8668.28,8674.59,8648.12,8663.73
8664.29,8666.97,8631.04,8632.94
8632.43,8674.0,8630.5,8671.41
8670.64,8671.61,8640.0,8646.49
8646.76,8661.77,8640.0,8654.96
8654.95,8663.22,8610.02,8619.76
8619.98,8636.07,8610.08,8634.58
8633.26,8637.64,8592.99,8598.04
8599.17,8635.0,8596.69,8634.65
8634.94,8659.96,8621.8,8628.0
8628.0,8628.64,8523.55,8523.61
8523.61,8613.57,8511.11,8603.42
8604.02,8604.97,8535.0,8547.25
8546.65,8569.46,8514.06,8562.54
8563.06,8649.0,8537.72,8639.28
8640.23,8675.0,8617.73,8643.1
8642.04,8652.08,8620.0,8630.86
8631.94,8665.86,8625.0,8661.05
8663.05,8665.12,8616.45,8620.36
8620.17,8634.73,8560.45,8569.6
8569.53,8607.21,8564.78,8580.73
8580.72,8582.4,8538.0,8555.05
8555.1,8592.8,8555.1,8586.83
8586.5,8588.01,8556.2,8570.04
8570.04,8570.95,8521.0,8543.48
8543.57,8567.37,8527.63,8536.99
8536.45,8555.18,8520.58,8541.16
8541.15,8594.87,8518.0,8573.0
8572.98,8584.97,8522.54,8532.0
8531.29,8589.93,8522.0,8572.99
8572.99,8578.0,8536.59,8539.63
8540.08,8580.96,8539.64,8574.28
8574.28,8585.75,8562.05,8570.43
8570.43,8580.82,8550.34,8569.85
8569.82,8650.0,8559.03,8648.37
8647.42,8750.0,8645.49,8653.84
8653.82,8682.41,8558.0,8575.0
8574.67,8598.0,8535.24,8570.24
8570.24,8625.29,8560.0,8609.34
8609.69,8629.31,8585.04,8593.03
8593.02,8613.08,8555.15,8565.0
8564.78,8599.95,8542.45,8590.76
8590.97,8599.95,8546.02,8557.8
8557.8,8582.73,8549.0,8554.47
8555.01,8555.56,8454.57,8522.3
8523.13,8529.97,8471.0,8478.87
8477.59,8520.0,8460.9,8500.0
8499.87,8512.1,8472.0,8480.02
8480.12,8493.14,8456.22,8457.63
8458.03,8515.0,8411.0,8482.55
8482.88,8571.86,8481.06,8542.2
8541.22,8565.24,8494.88,8525.76
8526.15,8526.15,8488.0,8492.2
8492.21,8520.0,8470.0,8514.39
8514.45,8540.09,8487.23,8526.44
8526.41,8553.0,8518.61,8529.71
8529.91,8583.0,8516.0,8561.75
8561.56,8591.82,8538.49,8563.59
8562.78,8570.0,8530.07,8531.88
8530.3,8550.0,8498.0,8533.32
8533.25,8572.22,8531.77,8558.04
8559.3,8560.0,8528.36,8531.73
8530.43,8572.54,8518.5,8560.4
8560.28,8595.0,8556.82,8570.21
8571.68,8651.9,8569.29,8626.06
8625.2,8648.63,8603.0,8632.03
8632.1,8633.0,8601.01,8601.99
8601.99,8644.99,8596.36,8627.34
8627.82,8645.0,8620.0,8643.24
8643.32,8651.0,8620.24,8625.48
8625.83,8663.43,8623.03,8658.0
8658.01,8688.87,8642.01,8684.0
8684.02,8699.5,8624.56,8624.89
8624.78,8650.0,8602.48,8610.79
8610.79,8636.11,8606.38,8625.39
8625.39,8651.8,8619.63,8634.72
8635.33,8671.37,8633.71,8665.07
8666.05,8683.96,8652.82,8676.05
8676.05,8712.66,8670.24,8697.04
8697.04,8748.91,8697.03,8738.0
8738.0,8774.0,8694.75,8722.1
8722.05,8756.95,8651.0,8741.0
8741.0,8776.98,8733.06,8758.35
8758.39,8783.0,8730.5,8733.15
8733.15,8760.0,8718.95,8753.44
8753.44,8833.65,8753.27,8799.01
8799.11,8854.7,8799.05,8829.41
8828.96,8885.0,8812.7,8876.49
8875.92,8885.0,8810.25,8814.89
8814.4,8855.0,8786.0,8786.0
8786.04,8834.2,8773.0,8829.21
8829.21,8865.0,8818.66,8858.78
8858.75,8875.0,8837.6,8858.58
8858.4,8917.99,8851.09,8898.15
8898.17,8902.72,8852.0,8868.33
8868.26,8890.0,8846.97,8882.73
8882.73,8882.73,8837.0,8859.99
8859.99,8862.62,8823.0,8855.28
8855.28,8885.0,8845.36,8883.12
8882.88,8884.98,8850.0,8868.99
8869.0,8883.34,8858.16,8882.24
8882.23,8940.06,8880.77,8912.95
8912.1,8940.22,8890.39,8935.09
8935.75,8954.22,8917.46,8954.22
8954.22,8965.75,8909.52,8910.84
8911.61,8916.86,8877.0,8890.2
8890.25,8915.24,8881.55,8915.24
8911.18,8919.65,8813.82,8843.91
8843.87,8858.0,8814.3,8840.14
8840.15,8861.29,8830.0,8849.81
8849.81,8849.81,8815.0,8815.77
8815.77,8846.88,8804.16,8843.63
8845.0,8866.35,8831.73,8864.99
8864.99,8875.0,8846.0,8862.54
8862.55,8887.55,8859.22,8866.6
8865.9,8867.89,8837.06,8849.55
8849.55,8850.91,8825.08,8841.33
8841.0,8842.98,8812.0,8832.76
8832.76,8856.0,8828.0,8850.49
8850.49,8853.72,8818.16,8832.2
8832.36,8833.0,8780.0,8783.83
8783.92,8785.98,8746.42,8769.05
8768.96,8781.29,8748.07,8756.08
8755.64,8787.08,8735.37,8773.73
8774.59,8791.87,8771.5,8772.22
8772.16,8782.15,8752.5,8776.02
8776.48,8825.33,8773.36,8821.09
8822.11,8853.54,8800.0,8850.0
8850.0,8865.0,8824.17,8829.04
8829.46,8863.21,8819.0,8856.33
8856.0,8866.96,8836.48,8858.22
8858.45,8898.74,8857.45,8869.01
8869.0,8873.66,8763.0,8788.59
8786.16,8801.86,8760.83,8784.46
8784.37,8802.71,8761.01,8798.14
8798.14,8798.14,8736.55,8760.97
8759.74,8763.68,8703.01,8736.43
8736.46,8884.86,8675.45,8711.64
8711.64,8770.0,8700.0,8753.01
8753.01,8781.25,8683.0,8690.35
8690.96,8701.0,8651.0,8698.95
8698.95,8726.81,8683.19,8713.31
8712.94,8732.3,8707.0,8718.99
8718.99,8728.0,8694.05,8721.18
8721.2,8724.42,8683.11,8717.89
8717.89,8721.89,8670.0,8687.11
8687.1,8722.46,8680.46,8713.97
8714.11,8725.0,8696.26,8702.42
8703.61,8719.99,8683.24,8704.78
8704.77,8730.0,8703.01,8724.86
8724.93,8744.0,8722.28,8733.13
8733.28,8760.0,8724.75,8743.34
8743.56,8790.0,8743.09,8779.98
8780.18,8781.7,8753.0,8777.35
8777.29,8789.4,8752.0,8760.07
8760.07,8774.97,8728.0,8743.37
8743.59,8786.87,8741.54,8781.25
8781.37,8821.0,8776.95,8785.8
8783.49,8814.18,8781.47,8793.95
8793.7,8834.92,8791.57,8813.96
8814.31,8828.0,8800.0,8812.35
8809.93,8835.01,8787.28,8791.99
8791.98,8820.92,8783.04,8790.18
8788.99,8815.47,8783.0,8814.38
8814.38,8836.0,8806.33,8825.35
8824.6,8830.0,8803.96,8818.19
8818.66,8847.99,8811.0,8839.75
8839.97,8848.29,8788.38,8790.77
8790.93,8804.37,8774.58,8787.02
8786.62,8825.0,8786.06,8814.44
8814.49,8826.85,8801.59,8816.27
8816.32,8827.46,8792.91,8802.96
8803.12,8829.4,8794.01,8818.86
8818.4,8820.68,8785.0,8795.06
8795.06,8795.06,8694.07,8717.12
8717.21,8755.0,8702.29,8737.82
8737.86,8743.0,8717.4,8731.18
8732.49,8745.0,8719.65,8733.72
8734.08,8761.77,8730.26,8756.45
8756.13,8782.31,8747.48,8772.26
8772.28,8776.34,8681.0,8722.75
8723.94,8762.34,8660.0,8746.45
8746.49,8749.43,8694.13,8700.0
8700.0,8723.87,8670.0,8712.45
8712.53,8723.43,8696.71,8715.5
8715.15,8735.36,8707.49,8727.97
8727.14,8734.26,8687.56,8723.0
8723.0,8738.13,8665.0,8690.94
8691.5,8723.03,8688.53,8718.28
8719.14,8746.0,8709.27,8732.17
8731.95,8740.32,8718.14,8739.58
8738.94,8739.53,8712.01,8720.49
8721.27,8722.37,8688.03,8702.85
8702.42,8730.0,8690.09,8724.09
8724.09,8729.0,8711.37,8724.52
8723.9,8746.46,8719.64,8744.9
8744.85,8747.84,8722.01,8744.35
8745.13,8761.52,8740.73,8746.65
8746.71,8757.3,8734.96,8750.87
8750.99,8807.66,8746.54,8796.0
8796.01,8879.5,8785.77,8859.71
8859.91,8884.4,8844.7,8856.82
8856.97,8873.59,8832.89,8873.42
8872.58,8880.54,8855.0,8865.94
8865.88,8941.53,8861.0,8919.89
8919.87,8933.86,8896.68,8920.0
8920.0,8938.0,8866.05,8869.82
8869.68,8897.99,8862.0,8896.21
8896.39,8910.96,8886.55,8891.46
8891.46,8911.68,8886.64,8903.87
8904.67,8934.0,8889.74,8922.37
8922.31,8942.0,8897.19,8905.03
8905.1,8926.06,8900.0,8922.99
8923.0,8930.0,8898.01,8898.93
8898.84,8914.51,8880.0,8895.05
8895.24,8914.62,8891.36,8905.45
8905.73,8922.62,8891.81,8922.61
8922.17,9057.0,8910.0,9021.52
9022.86,9097.86,9018.73,9080.12
9080.08,9098.0,9043.02,9065.13
9065.13,9090.0,9056.96,9086.41
9086.36,9122.62,9080.0,9080.6
9080.59,9107.69,9064.01,9100.89
9100.59,9127.34,9095.44,9117.17
9117.3,9136.63,9075.0,9075.0
9075.0,9090.22,9050.96,9073.74
9073.79,9085.0,9054.72,9081.95
9080.9,9096.15,9061.45,9063.53
9062.94,9071.98,9021.34,9023.01
9023.3,9049.38,9011.98,9040.0
9039.99,9090.0,9038.07,9085.48
9085.52,9110.0,9062.76,9109.16
9109.21,9119.86,9063.93,9083.37
9083.37,9115.0,9063.49,9103.26
9103.26,9122.99,9086.61,9093.78
9094.09,9111.11,9080.19,9091.89
9091.89,9118.05,9075.93,9110.6
9110.6,9110.6,9085.53,9093.9
9093.7,9150.9,9090.39,9150.9
9150.8,9159.42,9080.0,9096.35
9097.35,9114.99,9071.0,9110.53
9110.54,9130.0,9099.93,9119.88
9119.77,9119.77,9091.04,9100.04
9100.27,9106.99,9074.46,9105.33
9105.65,9112.22,9060.0,9061.89
9061.88,9067.56,9044.44,9060.12
9059.7,9081.25,9015.0,9054.68
9054.64,9068.51,9039.96,9061.98
9061.97,9062.9,8985.5,8990.0
8990.02,9032.0,8988.0,9030.8
9030.78,9040.0,9004.13,9020.0
9020.0,9061.84,9013.84,9061.81
9061.83,9081.94,9051.66,9052.12
9052.41,9068.79,9046.0,9056.05
9055.4,9066.31,9031.16,9033.59
9032.87,9060.32,9027.0,9029.07
9028.17,9053.34,9013.05,9046.75
9046.75,9093.57,9042.07,9084.05
9084.05,9114.0,9083.93,9107.86
9107.86,9119.84,9091.66,9102.68
9102.26,9110.0,9087.02,9096.05
9096.05,9119.0,9095.0,9112.78
9112.79,9138.31,9090.0,9100.91
9101.62,9116.99,9070.0,9088.0
9087.74,9115.0,9081.33,9114.71
9114.76,9124.0,9098.0,9103.33
9103.02,9127.97,9102.94,9111.67
9111.84,9111.85,9090.0,9108.78
9108.55,9152.1,9106.85,9143.48
9143.97,9158.3,9116.8,9133.67
9133.18,9170.0,9123.02,9127.92
9129.12,9130.29,9090.0,9100.58
9100.44,9115.57,9091.37,9109.53
9109.53,9121.13,9080.0,9099.04
9099.04,9104.79,9042.0,9060.87
9060.97,9088.14,9045.44,9084.43
9084.43,9100.0,9053.0,9071.03
9071.07,9084.35,9053.06,9054.29
9053.51,9060.0,9000.0,9001.4
9001.7,9054.27,9000.0,9043.15
9042.82,9065.93,9030.0,9051.45
9051.45,9082.95,9050.2,9075.65
9075.61,9079.78,9054.17,9073.75
9073.74,9082.5,9057.12,9060.93
9060.99,9080.0,9060.99,9064.72
9064.98,9098.0,9059.66,9089.71
9089.72,9101.35,9083.97,9085.12
9084.62,9108.23,9083.48,9104.2
9105.01,9108.07,9088.0,9097.88
9098.17,9119.01,9097.31,9115.0
9115.0,9119.56,9099.14,9114.78
9113.98,9120.0,9058.3,9070.09
9071.84,9103.91,9071.39,9103.89
9103.22,9131.49,9099.37,9112.06
9112.97,9137.5,9112.13,9131.88
9130.89,9138.14,9102.54,9117.52
9117.42,9143.55,9106.9,9118.06
9119.0,9124.37,9090.17,9102.49
9102.84,9109.97,9075.01,9092.5
9093.72,9105.55,9076.92,9080.97
9080.3,9100.81,9073.03,9097.51
9097.35,9110.31,9082.53,9109.27
9109.6,9114.77,9083.01,9089.95
9089.57,9107.25,9075.72,9077.92
9077.6,9085.0,9058.33,9071.02
9071.03,9081.07,9060.0,9066.63
9066.62,9082.56,9058.61,9075.76
9075.92,9096.01,9074.17,9080.65
9080.64,9092.76,9065.01,9067.82
9067.83,9077.49,9050.0,9077.49
9077.49,9090.76,9066.35,9085.23
9085.23,9100.0,9078.06,9100.0
9100.0,9109.35,9087.33,9104.36
9104.13,9110.0,9089.63,9103.15
9103.17,9114.04,9090.65,9111.73
9111.64,9116.61,9100.04,9107.54
9107.88,9116.97,9092.0,9097.79
9097.84,9099.99,9072.65,9088.73
9088.62,9104.78,9087.37,9089.0
9089.0,9135.94,9088.62,9131.09
9131.1,9131.17,9077.77,9079.91
9079.87,9105.46,9079.51,9083.65
9083.28,9094.93,9069.3,9087.79
9087.71,9101.98,9084.0,9089.69
9090.14,9114.55,9082.06,9113.66
9114.51,9120.29,9097.68,9111.3
9111.3,9119.99,9097.41,9113.61
9113.46,9128.95,9096.81,9119.36
9119.57,9188.0,9014.59,9038.91
9038.86,9041.0,8859.0,8937.43
8937.41,8959.14,8903.01,8925.0
8925.0,8925.0,8835.0,8873.83
8873.42,8900.0,8858.21,8876.63
8877.18,8894.25,8854.0,8882.46
8882.95,8893.44,8866.63,8884.79
8884.91,8893.6,8853.93,8890.72
8890.71,8890.71,8870.15,8877.4
8878.02,8888.84,8865.02,8884.99
8884.99,8888.0,8868.74,8877.92
8878.32,8914.15,8872.48,8903.0
8903.14,8919.0,8898.78,8908.28
8909.09,8912.56,8878.39,8899.72
8900.65,8900.7,8867.5,8886.66
8885.25,8886.76,8767.0,8784.28
8785.39,8791.51,8710.0,8785.43
8785.45,8788.98,8760.22,8780.64
8780.04,8782.47,8747.74,8759.79
8759.61,8774.99,8742.26,8756.07
8755.54,8760.66,8714.61,8721.7
8721.81,8755.91,8695.73,8755.07
8755.0,8755.95,8732.99,8747.58
8746.92,8747.07,8725.0,8736.48
8735.79,8750.02,8730.15,8733.39
8733.41,8736.44,8716.0,8728.13
8728.12,8742.41,8716.93,8717.47
8717.77,8730.0,8704.1,8721.59
8721.51,8729.25,8701.0,8725.11
8725.11,8754.99,8724.73,8741.48
8743.06,8748.36,8732.52,8740.29
8740.59,8741.67,8715.02,8725.33
8725.32,8733.4,8717.19,8725.58
8726.3,8744.0,8723.12,8737.35
8737.05,8741.8,8706.0,8712.74
8710.39,8737.0,8670.0,8723.71
8723.65,8744.0,8710.42,8736.11
8736.1,8752.36,8720.51,8723.62
8723.62,8751.78,8719.0,8741.53
8741.3,8747.43,8715.0,8721.68
8721.74,8727.94,8626.98,8679.72
8679.72,8694.71,8629.85,8648.29
8647.68,8685.57,8628.44,8651.4
8652.29,8672.52,8640.02,8647.1
8647.09,8649.15,8562.0,8576.55
8576.55,8605.62,8473.01,8492.92
8493.07,8501.24,8321.0,8400.83
8400.85,8403.0,8149.27,8212.01
8210.05,8322.0,8164.28,8280.11
8280.11,8335.47,8245.1,8307.72
8307.74,8354.99,8283.58,8309.91
8309.9,8318.73,8270.0,8314.13
8313.69,8316.47,8285.0,8294.92
8294.87,8296.92,8260.03,8279.29
8279.22,8301.28,8272.05,8280.11
8281.51,8300.0,8278.2,8295.3
8295.42,8298.0,8260.47,8260.72
8261.02,8280.0,8260.56,8272.23
8272.22,8274.89,8200.01,8247.74
8247.94,8277.75,8187.4,8227.87
8227.75,8229.94,8155.0,8157.47
8157.9,8246.43,8155.94,8204.81
8203.87,8205.63,8000.0,8033.31
8034.76,8179.31,8030.21,8079.14
8079.03,8087.45,8011.1,8081.54
8081.54,8095.36,8037.27,8086.6
8086.6,8132.83,8080.3,8084.93
8085.0,8095.19,8048.75,8086.63
8085.23,8088.0,8022.01,8023.42
8022.92,8100.0,7970.0,8081.04
8080.9,8081.74,8031.51,8063.52
8063.52,8066.39,7835.0,7888.32
7888.38,7891.28,7805.02,7851.32
7852.45,7863.26,7700.0,7720.19
7720.29,7967.3,7675.28,7932.05
7932.18,8002.0,7885.79,7932.14
7933.65,7945.79,7851.0,7883.49
7883.42,7940.0,7879.91,7900.73
7900.6,7920.0,7884.08,7899.71
7899.72,7974.39,7896.21,7944.91
7944.41,7991.08,7930.0,7973.7
7974.1,7975.15,7922.86,7933.73
7933.48,7950.36,7868.68,7888.54
7888.54,7920.0,7880.0,7916.99
7916.93,7929.22,7885.0,7887.63
7887.68,7888.18,7763.0,7790.37
7790.43,7820.0,7760.0,7804.92
7803.64,7946.0,7768.52,7842.36
7842.24,7888.95,7804.92,7881.45
7880.64,7891.0,7813.36,7819.97
7819.97,7831.0,7706.38,7803.09
7803.11,7841.67,7731.14,7765.28
7765.52,7787.45,7702.0,7722.5
7723.29,7775.0,7675.11,7699.19
7699.93,7776.33,7632.01,7765.32
7765.32,7811.0,7689.0,7793.65
7793.64,7878.99,7780.32,7790.26
7790.28,7796.6,7739.93,7762.14
7762.11,7787.0,7709.05,7734.35
7736.1,7784.47,7730.0,7754.71
7754.71,7779.0,7726.03,7753.54
7753.66,7823.06,7748.26,7812.3
7811.93,7903.52,7800.7,7842.03
7842.04,7875.0,7791.4,7855.27
7855.27,7888.98,7844.85,7855.82
7855.87,7881.18,7851.17,7852.23
7852.23,7876.0,7820.0,7829.82
7830.38,7899.0,7826.11,7853.32
7853.55,7886.32,7830.32,7875.13
7875.13,7900.0,7843.52,7878.92
7878.26,7947.57,7869.47,7929.87
7929.87,7950.0,7894.72,7914.04
7914.98,7950.21,7914.98,7937.3
7937.58,7969.87,7922.9,7925.03
7925.33,7944.28,7892.18,7905.52
7905.52,7926.77,7886.36,7908.0
7908.24,7926.92,7850.0,7855.56
7855.65,7896.09,7854.49,7890.13
7891.06,7918.47,7887.8,7907.16
7908.29,7948.35,7905.07,7915.15
7915.52,7940.2,7910.01,7929.13
7929.12,7939.99,7906.67,7935.1
7935.76,7952.65,7926.78,7934.44
7934.44,7952.29,7924.0,7949.51
7949.51,7952.0,7914.15,7918.13
7918.19,7918.19,7875.83,7880.94
7880.95,7907.91,7866.04,7900.14
7900.89,7930.0,7888.36,7927.69
7927.46,7929.53,7895.0,7904.21
7904.26,7908.55,7886.0,7903.67
7903.73,7903.78,7875.0,7887.79
7887.74,7949.0,7881.18,7937.89
7938.0,8067.03,7936.94,8036.91
8038.23,8106.0,8032.8,8099.69
8099.69,8114.1,8045.02,8065.02
8064.83,8100.0,8060.06,8076.38
8076.29,8144.93,8064.7,8133.82
8133.62,8149.0,8101.82,8117.98
8118.32,8132.97,8017.04,8059.03
8059.03,8105.0,8057.63,8102.33
8102.3,8107.05,8021.05,8040.88
8040.85,8040.99,7986.88,8005.45
8005.45,8007.01,7739.97,7767.28
7766.29,7860.0,7728.01,7840.03
7840.01,7851.37,7820.28,7843.55
7843.06,7910.19,7821.58,7901.34
7902.21,7902.8,7829.14,7869.9
7869.88,7870.02,7801.0,7823.22
7822.79,7893.15,7821.46,7865.51
7865.65,7929.5,7847.45,7912.7
7913.39,7985.0,7906.42,7978.8
7978.94,8018.59,7892.62,7972.87
7972.9,8029.06,7963.74,7990.11
7990.75,8033.0,7987.71,8027.25
8028.68,8038.11,7941.9,7968.97
7967.46,8015.0,7948.03,7952.93
7952.95,8004.25,7944.78,7961.85
7961.77,7964.3,7869.79,7940.34
7939.7,7945.0,7873.67,7894.56
7894.57,7949.34,7865.01,7939.32
7939.32,7954.96,7925.03,7940.48
7940.48,7965.49,7899.35,7911.67
7910.98,7935.94,7897.96,7924.39
7924.5,7944.48,7891.45,7917.97
7917.94,7921.7,7885.46,7898.3
7898.75,7931.55,7878.19,7923.57
7923.11,7939.0,7910.96,7924.78
7923.8,7943.42,7913.5,7922.84
7922.83,7929.68,7896.27,7902.26
7902.27,7918.02,7881.01,7885.48
7885.48,7905.83,7826.41,7851.4
7851.58,7870.56,7838.87,7850.31
7850.3,7878.6,7813.0,7823.99
7823.99,7870.0,7815.51,7855.41
7856.16,7875.0,7835.0,7860.93
7861.62,7921.12,7800.1,7806.07
7802.76,7837.0,7781.0,7824.44
7824.39,7839.92,7798.45,7826.53
7826.54,7838.63,7810.96,7816.98
7816.84,7817.94,7750.0,7767.67
7768.3,7850.0,7767.52,7837.86
7837.86,7850.0,7801.0,7850.0
7849.5,7859.97,7814.0,7821.86
7821.68,7848.99,7802.0,7839.84
7839.85,7855.28,7805.0,7840.86
7840.9,7895.87,7840.71,7878.58
7878.71,7888.0,7831.79,7848.55
7848.49,7859.35,7832.01,7846.77
7847.07,7849.6,7777.77,7796.06
7796.05,7823.4,7776.02,7784.42
7784.43,7803.78,7736.0,7778.76
7778.76,7821.04,7750.58,7763.03
7761.89,7794.18,7755.17,7766.45
7766.45,7768.54,7662.23,7715.19
7714.7,7719.46,7647.05,7671.97
7671.2,7675.0,7590.0,7664.15
7665.24,7813.67,7661.2,7792.61
7791.86,7818.98,7750.0,7780.5
7781.09,7843.0,7774.49,7828.23
7828.23,7875.29,7822.45,7823.56
7822.45,7865.72,7817.03,7860.29
7860.28,7875.0,7833.61,7850.11
7850.07,7852.33,7798.13,7808.44
7807.62,7844.0,7801.07,7832.08
7831.49,7980.0,7830.15,7948.4
7948.61,7974.84,7909.01,7930.0
7929.99,7963.34,7914.09,7934.52
7934.58,7966.17,7918.6,7938.85
7938.69,7941.63,7897.63,7913.42
7913.83,7938.28,7851.0,7851.71
7851.72,7864.15,7685.0,7713.27
7712.13,7745.0,7558.0,7663.08
7664.79,7768.75,7640.0,7644.97
7645.36,7687.33,7600.0,7666.3
7666.4,7700.1,7636.51,7662.73
7662.11,7662.8,7569.09,7576.96
7576.51,7650.0,7567.0,7624.3
7622.27,7647.0,7596.61,7621.37
7621.39,7657.32,7621.38,7646.95
7647.37,7649.94,7517.29,7547.02
7548.34,7549.74,7443.58,7494.17
7494.17,7500.0,7342.43,7405.01
7405.02,7440.0,7362.68,7392.13
7392.12,7427.23,7310.0,7414.17
7413.55,7466.0,7372.0,7377.64
7378.84,7391.51,7340.0,7380.87
7381.02,7384.96,7350.0,7354.21
7354.99,7367.03,7180.0,7214.64
7214.58,7214.58,5550.0,6014.9
6014.9,6466.0,5750.0,6192.09
6197.11,6262.89,5750.0,6067.01
6064.27,6307.59,5950.0,6093.59
6085.76,6175.0,5900.0,6028.1
6028.22,6105.0,5954.02,5998.9
5991.72,6000.0,5734.69,5994.03
5995.93,6060.0,5900.0,6012.48
6016.27,6201.0,6008.29,6094.19
6090.48,6113.09,6018.02,6057.49
6055.72,6150.0,6050.02,6132.13
6132.13,6187.41,5959.0,6033.31
6030.82,6088.6,5947.72,6088.59
6088.59,6229.97,6063.99,6143.18
6145.24,6170.0,6069.0,6114.61
6113.2,6150.0,6088.27,6132.19
6132.25,6132.61,5965.84,5985.61
5985.62,6082.99,5974.92,6063.96
6063.26,6095.08,6001.0,6037.45
6036.28,6059.99,5829.15,5835.83
5837.59,5930.02,5617.85,5743.43
5743.7,5825.59,5565.0,5603.28
5605.34,5890.34,5590.19,5819.97
5819.12,5965.71,5732.0,5820.0
5811.11,5854.0,5720.0,5802.7
5800.27,5802.3,4687.0,5100.02
5110.24,5197.98,4410.0,4800.0
4800.01,5049.0,4679.91,4791.53
4790.32,4857.03,4521.0,4654.72
4656.71,4769.57,4551.0,4632.4
4632.41,4689.97,4082.0,4130.64
4131.23,4258.53,3782.13,4230.94
4231.52,5276.97,4230.94,4848.71
4848.7,5523.23,4808.42,5369.23
5379.44,5523.23,4913.2,5167.26
5159.09,5181.0,4952.02,4981.63
4988.42,5057.82,4674.0,4774.48
4771.5,5200.0,4759.45,5108.52
5110.58,5111.79,4898.11,4956.52
4959.16,5100.0,4858.0,5071.58
5071.57,5245.0,4983.86,5199.98
5199.83,5200.0,5025.0,5157.6
5157.78,5444.0,5085.01,5385.87
5386.11,5600.0,5258.49,5350.87
5355.25,5375.0,5126.0,5276.38
5279.21,5489.0,5268.56,5375.47
5373.6,5700.0,5366.48,5584.33
5589.52,5655.02,5420.0,5573.0
5572.34,5657.62,5500.0,5595.31
5595.59,5599.0,5266.0,5410.71
